-0.000, -0.000
-1.068, -0.01
-2.03, -0.02
-3.08, -0.03
-4.12, -0.04
-5.09, -0.05
-6.03, -0.06
-7.08, -0.07
-8.02, -0.08
-9.11, -0.09
